Identifier,Title,Description,Originator,Date_Issued,Topic,West,East,North,South,Format,links,keywords
18B7C760-BF4E-49E5-A68D-553607792A65,"City Limits City of Eau Claire, WI 2015","This data layer represents borders for the City of Eau Claire, Wisconsin in 2015.",City of Eau Claire Engineering Services,"2015-01-01


publication",boundaries,-91.594816,-91.367827,44.879514,44.756237,"Shapefile


1.0",[u'https://gisdata.wisc.edu/public/EauClaire_City_Limits_2015.zip'],"[<keyword>\n<gco:CharacterString>City of Eau Claire</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Civil divisions</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>boundaries</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Cities and towns</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
0FF5051B-B2F9-4B99-80BA-A2864B97A47B,"Parcels City of Eau Claire, WI 2013","This data layer represents tax parcels for City of Eau Claire, Wisconsin in 2013.",City of Eau Claire Engineering Services,"2013-01-01


publication",planningCadastre,-91.594816,-91.411632,44.879475,44.756274,"Shapefile


1.0",[u'https://gisdata.wisc.edu/public/EauClaire_City_Parcels_2013.zip'],"[<keyword>\n<gco:CharacterString>City of Eau Claire</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real property</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Land ownership</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
35444722-3FB7-4BA8-BE5F-1630E8E50B4E,"Parcels City of Eau Claire, WI 2014","This data layer represents tax parcels for the City of Eau Claire, Wisconsin in 2014.",City of Eau Claire Engineering Services,"2014-01-01


publication",planningCadastre,-91.594816,-91.411632,44.879475,44.756274,"Shapefile


1.0",[u'https://gisdata.wisc.edu/public/EauClaire_City_Parcels_2014.zip'],"[<keyword>\n<gco:CharacterString>City of Eau Claire</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real property</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Land ownership</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
81055B44-B969-4348-A46C-F6120C79165B,"Parcels City of Eau Claire, WI 2015","This data layer represents tax parcels for the City of Eau Claire, Wisconsin in 2015.",City of Eau Claire Engineering Services,"2015-01-01


publication",planningCadastre,-91.594816,-91.411632,44.879475,44.756274,"Shapefile


1.0",[u'https://gisdata.wisc.edu/public/EauClaire_City_Parcels_2015.zip'],"[<keyword>\n<gco:CharacterString>City of Eau Claire</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Land ownership</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real property</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
9FF2690D-5E5B-4FAA-A25A-200B1700BFEE,"Zoning City of Eau Claire, WI 2013","This data layer represents zoning for the City of Eau Claire, Wisconsin in 2013.",City of Eau Claire Engineering Services,"2013-01-01


publication",planningCadastre,-91.594816,-91.411632,44.879475,44.756274,"Shapefile


1.0",[u'https://gisdata.wisc.edu/public/EauClaire_City_Zoning_2013.zip'],"[<keyword>\n<gco:CharacterString>City of Eau Claire</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
8AFFB6FB-AA3E-4D6A-88E6-C102343A948A,"Zoning City of Eau Claire, WI 2014","This data layer represents zoning for the City of Eau Claire, Wisconsin in 2014.",City of Eau Claire Engineering Services,"2014-01-01


publication",planningCadastre,-91.594816,-91.411632,44.879475,44.756274,"Shapefile


1.0",[u'https://gisdata.wisc.edu/public/EauClaire_City_Zoning_2014.zip'],"[<keyword>\n<gco:CharacterString>City of Eau Claire</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
0794F293-D451-451E-92B3-345E875FEC30,"Zoning City of Eau Claire, WI 2015","This data layer represents zoning for the City of Eau Claire, Wisconsin in 2015.",City of Eau Claire Engineering Services,"2015-01-01


publication",planningCadastre,-91.594816,-91.411632,44.879475,44.756274,"Shapefile


1.0",[u'https://gisdata.wisc.edu/public/EauClaire_City_Zoning_2015.zip'],"[<keyword>\n<gco:CharacterString>City of Eau Claire</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
53228AFF-953D-4FA0-A0F4-5505B3A33920,"Land Use (Future) Eau Claire County, WI 2014","This data layer represents future land use for Eau Claire County, Wisconsin in 2014. It is a feature class within the geodatabase, EauClaire_Future_LandUse_2014.gdb.",Eau Claire County Land Information Division,"2014-01-01


publication",planningCadastre,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Future_LandUse_2014.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Planning</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Land Use</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
175349AE-9004-4044-9346-F9D8BFD0D05F,"Land Use (Future) Eau Claire County, WI 2015","This data layer represents future land use for Eau Claire County, Wisconsin in 2015. It is a feature class within the geodatabase, EauClaire_Future_LandUse_2015.gdb.",Eau Claire County Land Information Division,"2015-01-01


publication",planningCadastre,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Future_LandUse_2015.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Planning</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Land Use</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
EDFB7C82-1698-4CF2-B493-A62F6EBC0707,"Land Use (Future) Eau Claire County, WI 2016","This data layer represents the Future Land Use for Eau Claire County, Wisconsin in 2016. It is a feature class within the geodatabase, EauClaire_FutureLU_2016.gdb.",Eau Claire County Land Information Division,"2016-01-01


publication",planningCadastre,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Future_LandUse_2016.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Planning</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Land Use</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
3DDC7F9E-7626-4D1F-940D-6AF82D7325D8,"Hydro (Polygon and Line) Eau Claire County, WI 2014","These data layers represent hydrography for Eau Claire County, Wisconsin in 2014. The are feature classes within the geodatabase, EauClaire_Hydro_2014.gdb. The features included in this geodatabase are 'EAU_CLAIRE_HYDROLINE_2014' and 'EAU_CLAIRE_HYDROPOLY_2014'.",Eau Claire County Land Information Division,"2014-01-01


publication",inlandWaters,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Dataset


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Hydro_2014.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Hydrography</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
F456B4F6-8BD7-4CD3-8DF2-941F5F0A927B,"Hydro (Polygon and Line) Eau Claire County, WI 2015","These data layers represent hydrography for Eau Claire County, Wisconsin in 2015. These are feature classes within the geodatabase, EauClaire_Hydro_2015.gdb. The features included in this geodatabase are 'EAUCLAIRE_HYDROLINE_2015' and 'EAUCLAIRE_HYDROPOLY_2015'.",Eau Claire County Land Information Division,"2015-01-01


publication",inlandWaters,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Dataset


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Hydro_2015.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Hydrography</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
4EC9DC9B-2903-461D-8340-BE0E23FC8396,"Hydro (Polygon and Line) Eau Claire County, WI 2016","These data layers represent hydrography for Eau Claire County, Wisconsin in 2016. There are feature classes within the geodatabase, EauClaire_Hydro_2016.gdb. The features included in this geodatabase are 'EAUCLAIRE_HYDROLINE_2016' and 'EAU_CLAIRE_HYDROPOLY_2016'.",Eau Claire County Land Information Division,"2016-01-01


publication",inlandWaters,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Dataset


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Hydro_2016.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Hydrography</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
F6427266-DD06-4084-91E9-4831479C4F6E,"Municipalities Eau Claire County, WI 2011","This data layer represents municipalities for Eau Claire County, Wisconsin in 2011. It is a feature class within the geodatabase, EauClaire_Municipalities_2011.gdb.",Eau Claire County Land Information Division,"2011-01-01


publication",planningCadastre,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Municipalities_2011.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Civil Divisions</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
EDD03888-252B-45B5-84E7-12EF61EDDD46,"Municipalities Eau Claire County, WI 2014","This data layer represents municipalities for Eau Claire County, Wisconsin in 2014. It is a feature class within the geodatabase, EauClaire_Municipalities_2014.gdb.",Eau Claire County Land Information Division,"2014-01-01


publication",boundaries,-91.651985,-90.920317,44.858136,44.595247,"File Geodatabase Feature Class


10.5",[],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Cities and Towns</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
A66B6114-C2B5-4541-BB44-29F65754F07F,"Municipalities Eau Claire County, WI 2015","This data layer represents municipalities for Eau Claire County, Wisconsin in 2015. It is a feature class within the geodatabase, EauClaire_Municipalities_2015.gdb.",Eau Claire County Land Information Division,"2015-01-01


publication",boundaries,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Municipalities_2015.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Cities and towns</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
FA3A5B00-3431-4FFC-A38B-B74140C3FE95,"Parcels Eau Claire County, WI 2011","This data layer represents parcels for Eau Claire County, Wisconsin in 2011. It is a feature class within the geodatabase, EauClaire_Parcels_2011.gdb.",Eau Claire County Land Information Division,"2011-01-01


publication",planningCadastre,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Parcels_2011.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
50950499-8C94-4306-B137-7C5FAD6E5F66,"Parcels Eau Claire County, WI 2014","This data layer represents parcels for Eau Claire County, Wisconsin in 2014. It is a feature class within the geodatabase, EauClaire_Parcels_2014.gdb.",Eau Claire County Land Information Division,"2014-01-01


publication",planningCadastre,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Parcels_2014.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
2CDA679D-5054-4E8E-8E46-558337978466,"Parcels Eau Claire County, WI 2015","This data layer represents parcels for Eau Claire County, Wisconsin in 2015.",Eau Claire County Land Information Division,"2015-01-01


publication",planningCadastre,-91.657742,-90.918125,44.864224,44.588316,"Shapefile


1.0",[u'https://gisdata.wisc.edu/public/EauClaire_Parcels_2015.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
91382586-87CB-47ED-89F4-78482B1EB697,"Parcels Eau Claire County, WI 2016","This data layer represents parcels for Eau Claire County, Wisconsin in 2016. It is a feature class within the geodatabase, EauClaire_Parcels_2016.gdb.",Eau Claire County Land Information Division,"2016-01-01


publication",planningCadastre,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Parcels_2016.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Real property, Property Boundary Maps, Plat</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>planningCadastre</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
06F62DAB-73BE-4B8D-BD1C-F66199949BEF,"Parks Eau Claire County, WI 2016","This data layer represents Parks for Eau Claire County, Wisconsin in 2016. It is a feature class within the geodatabase, EauClaire_Parks_2016.gdb.",Eau Claire County Land Information Division,"2016-01-01


publication",society,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Parks_2016.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Parks, Open Spaces, Trails, Recreation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
516F51CF-FF1F-49B9-9AE9-874076185012,"Roads Eau Claire County, WI 2012","This data layer represents roads for Eau Claire County, Wisconsin in 2012. It is a feature class within the geodatabase, EauClaire_Roads_2012.gdb.",Eau Claire County Land Information Division,"2012-01-01


publication",transportation,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Roads_2012.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
A5452EA8-27E3-495F-9ED6-6ADF8193726C,"Roads Eau Claire County, WI 2014","This data layer represents roads for Eau Claire County, Wisconsin in 2014. It is a feature class within the geodatabase, EauClaire_Roads_2014.gdb.",Eau Claire County Land Information Division,"2014-01-01


publication",transportation,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Roads_2014.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
5C4CE5C3-3B44-4C00-8AAB-D302D1F869A4,"Roads Eau Claire County, WI 2015","This data layer represents roads for Eau Claire County, Wisconsin in 2015. It is a feature class within the geodatabase, EauClaire_Roads_2015.gdb.",Eau Claire County Land Information Division,"2015-01-01


publication",transportation,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Roads_2015.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
F3A858CD-AC4A-46BD-92DD-006427AC802D,"Roads Eau Claire County, WI 2016","This data layer represents Roads for Eau Claire County, Wisconsin in 2016. It is a feature class within the geodatabase, EauClaire_Roads_2016.gdb",Eau Claire County Land Information Division,"2016-01-01


publication",transportation,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Roads_2016.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
1D3EB70D-D6A6-4123-891F-DA835E50EBB9,"Trails Eau Claire County, WI 2016","This data layer represents trails for Eau Claire County, Wisconsin in 2016. It is a feature class within the geodatabase, EauClaire_Trails_2016.gdb.",Eau Claire County Land Information Division,"2016-01-01


publication",society,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/EauClaire_Trails_2016.zip'],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Trails, Recreation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
8B401F86-96C2-45B6-9200-E22DA6175A9F,"Zoning Eau Claire County, WI 2011","This data layer represents zoning for Eau Claire County, Wisconsin in 2011. It is a feature class within the geodatabase, EauClaire_Zoning_2011.gdb.",Eau Claire County GIS,"2011-01-01


publication",planningCadastre,-91.651985,-90.920317,44.858135,44.595247,"File Geodatabase Feature Class


10.5",[],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning \u2013 Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
34145F27-744B-48D2-B7EB-57700FADCD4A,"Zoning Eau Claire County, WI 2014","This data layer represents zoning for Eau Claire County, Wisconsin in 2014. It is a feature class within the geodatabase, EauClaire_Zoning_2014.gdb.",Eau Claire County GIS,"2014-01-01


publication",planningCadastre,-91.651985,-90.920317,44.858135,44.595247,"File Geodatabase Feature Class


10.5",[],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning \u2013 Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
8DA36611-AC56-404A-AD9F-5ADCCEB11C98,"Zoning Eau Claire County, WI 2015","This data layer represents zoning for Eau Claire County, Wisconsin in 2015. It is a feature class within the geodatabase, EauClaire_Zoning_2015.gdb.",Eau Claire Couty GIS,"2015-01-01


publication",planningCadastre,-91.651985,-90.920317,44.858135,44.595247,"File Geodatabase Feature Class


10.5",[],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning \u2013 Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
B0E7DA0F-488F-41F0-ADA9-A75CF68259E7,"Zoning Eau Claire County, WI 2016","This data layer represents Zoning for Eau Claire County, Wisconsin in 2016. It is a feature dataset within the geodatabase EauClaire_Zoning_2016.gdb. This feature dataset contains: FARMLAND and GENERAL zoning data.",Eau Claire County GIS,"2016-01-01


publication",planningCadastre,-91.657742,-90.918125,44.864224,44.588316,"File Geodatabase Feature Dataset


10.5",[],"[<keyword>\n<gco:CharacterString>Eau Claire County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning\u2013 Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
EA08A4B3-B78C-4179-A0B5-D5CE402BA4DB,"Addresses Florence County, WI 2016","This data layer represents addresses for Florence County, Wisconsin in 2016.",Florence County Land Information Department,"2016-01-01


publication",location,-88.678573,-88.057883,46.00163,45.714638,"Shapefile


1.0",[u'https://gisdata.wisc.edu/public/Florence_Addresses_2016.zip'],"[<keyword>\n<gco:CharacterString>Florence County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Street Addresses</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
