Identifier,Title,Description,Originator,Date_Issued,Topic,West,East,North,South,Format,links,keywords
02EBA1CC-0F4A-4D7D-B162-3B5A2EC30CD3,"Addresses Forest County, WI 2019","This data represents addresses for Forest County, Wisconsin in 2019. [Forest County GIS Driveway Address Locations.]",Forest County Land Conservation - Land Information/GIS Department. [Created by North Central Wisconsin Regional Planning Commission.],"2019-03-28


publication",location,-89.055899,-88.409087,46.052683,45.372888,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Forest_Addresses_2019.zip'],"[<keyword>\n<gco:CharacterString>Forest County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Street Addresses</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
395CF7FA-5378-42E6-8456-523650088B3E,"Roads Forest County, WI 2019","This data represents roads for Forest County, Wisconsin in 2019. [Road centerlines for Forest County 911 and GIS System.]",Forest County Land Conservation - Land Information/GIS Department. [Created by North Central Wisconsin Regional Planning Commission.],"2019-03-28


publication",transportation,-89.057542,-88.409022,46.058606,45.372858,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Forest_Roads_2019.zip'],"[<keyword>\n<gco:CharacterString>Forest County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
3AFD0232-2DF5-444C-A998-6AFB17B9BA5E,"Buildings Grant County, WI 2019","This data represents buildings for Grant County, Wisconsin in 2019.",Grant County Real Property/Land Information Department,"2019-03-28


publication",structure,-91.147758,-90.424503,43.21223,42.502364,"File Geodatabase Feature Class


10.5","[u'https://gisdata.wisc.edu/public/Grant_Buildings_2019.zip', u'http://www.grantcountylandrecords.com/publicinfo/']","[<keyword>\n<gco:CharacterString>Grant County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Buildings, Structures</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
4675D520-BCC4-4406-BC11-501BDFD8EBF8,"PLSS Grant County, WI 2019","This data represents public land survey system (PLSS) corners for Grant County, Wisconsin in 2019. [This data is built from referencing the tie sheets that have been recorded in the Land Information Office specifically for this remonumentation project. The project was started in the early 1990s but, due to a lack of attribute and/or metadata in any existing GIS formats. the project has undergone structural changed. Remonumentation (re)started in 2017 and has all work being performed by a single source to maintain data/procedural integrity.]",Grant County Real Property/Land Information Department. [Grand County Land Information Office.],"2019-03-28


publication",planningCadastre,-91.147758,-90.424503,43.21223,42.502364,"File Geodatabase Feature Class


10.5","[u'https://gisdata.wisc.edu/public/Grant_PLSS_2019.zip', u'http://www.grantcountylandrecords.com/publicinfo/']","[<keyword>\n<gco:CharacterString>Grant County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Surveying - Public Lands</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>PLSS: Public Land Survey System</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
90208912-4537-4257-9DDC-0332769C3FF5,"Zoning Grant County, WI 2019","This data represents zoning for Grant County, Wisconsin in 2019.",Grant County Real Property/Land Information Department,"2019-03-28


publication",planningCadastre,-91.147758,-90.424503,43.21223,42.502364,"File Geodatabase Feature Class


10.5","[u'https://gisdata.wisc.edu/public/Grant_Zoning_2019.zip', u'http://www.grantcountylandrecords.com/publicinfo/']","[<keyword>\n<gco:CharacterString>Grant County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning - Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
FA3927B5-D58B-4A60-8299-81667E4B9A4E,"Addresses Green County, WI 2019","This data represents addresses for Green County, Wisconsin in 2019. [To be used by Green County Sheriff's Dispatcher's through their third party E911 dispatching and reporting system created by Spillman Technologies. Data created in conjunction with State E911 update grant. Features were derived from a variety of sources including deeds, descriptions, subdivision maps, certified survey maps, easements, and right of way maps. These source materials were of varying scale and date. This coverage provides a representation of the geometry and topology of tax parcels within the County, and is suitable as a reference layer within the County's GIS.]",Green County Land Information Office,"2019-04-03


publication",location,-89.839647,-89.365481,42.857444,42.500427,"File Geodatabase Feature Class


10.5","[u'https://gisdata.wisc.edu/public/Green_Addresses_2019.zip', u'http://www.co.green.wi.gov/localgov_departments_details.asp?deptid=115&locid=148']","[<keyword>\n<gco:CharacterString>Green County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Street Addresses</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
36214540-5863-4C67-9590-379F5AFAD436,"PLSS Green County, WI 2019","This data represents public land survey system (PLSS) corners for Green County, Wisconsin in 2019.",Green County Land Information Office,"2019-04-03


publication",planningCadastre,-89.839647,-89.365481,42.857444,42.500427,"File Geodatabase Feature Class


10.5","[u'https://gisdata.wisc.edu/public/Green_PLSS_2019.zip', u'http://www.co.green.wi.gov/localgov_departments_details.asp?deptid=115&locid=148']","[<keyword>\n<gco:CharacterString>Green County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Surveying - Public Lands</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>PLSS: Public Land Survey System</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
E7B063CF-F9AC-48D8-85BD-FD7709846B64,"Roads Green County, WI 2019","This data represents roads for Green County, Wisconsin in 2019. [To be used by Green County Sheriff's Dispatcher's through their third party E911 dispatching and reporting system created by Spillman Technologies. Data created in conjunction with State E911 update grant. Features were derived from a variety of sources including deeds, descriptions, subdivision maps, certified survey maps, easements, and right of way maps. These source materials were of varying scale and date. This coverage provides a representation of the geometry and topology of tax parcels within the County, and is suitable as a reference layer within the County's GIS.]",Green County Land Information Office,"2019-04-03


publication",transportation,-89.839647,-89.365481,42.857444,42.500427,"File Geodatabase Feature Class


10.5","[u'https://gisdata.wisc.edu/public/Green_Roads_2019.zip', u'http://www.co.green.wi.gov/localgov_departments_details.asp?deptid=115&locid=148']","[<keyword>\n<gco:CharacterString>Green County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
8BDBAF29-3CE7-4A07-BD86-CB1CFE4E062E,"Zoning Green County, WI 2019","This data represents zoning for Green County, Wisconsin in 2019 and includes the layers ""Green_Airport_2019"", ""Green_General_2019"", and ""Green_Shoreland_2019"".",Green County Land Information Office,"2019-04-03


publication",planningCadastre,-89.839647,-89.365481,42.857444,42.500427,"File Geodatabase Feature Dataset


10.5","[u'https://gisdata.wisc.edu/public/Green_Zoning_2019.zip', u'http://www.co.green.wi.gov/localgov_departments_details.asp?deptid=115&locid=148']","[<keyword>\n<gco:CharacterString>Green County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning - Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
D49196C8-5ECD-408C-81A1-C2A5F897228B,"Addresses Green Lake County, WI 2019","This data layer represents Addresses for Green Lake County, Wisconsin in 2019.",Green Lake RPL,"2019-03-04


publication",location,-89.394971,-88.879909,43.991725,43.536996,"File Geodatabase Feature Class


10.5",[],"[<keyword>\n<gco:CharacterString>Green Lake County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Street addresses</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
E3E0E4DC-15BD-4205-91C5-C29F7A25A3A7,"PLSS Green Lake County, WI 2019","This data layer represents public land survey system (PLSS) corners for Green Lake County, Wisconsin in 2019.",Green Lake RPL,"2019-02-27


publication",planningCadastre,-89.2456,-88.883501,43.983869,43.631315,"File Geodatabase Feature Class


10.5",[],"[<keyword>\n<gco:CharacterString>Green Lake County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Surveying\u2014Public lands</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
3B7AE4A9-7A41-4692-B214-5A4B656376AD,"Roads Green Lake County, WI 2019","This data layer represents roads for Green Lake County, Wisconsin in 2019.",Green Lake County Land Use Planning and Zoning Department,"2019-03-04


publication",transportation,-89.39517,-88.764081,44.069442,43.536578,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/GreenLake_Roads_2019.zip'],"[<keyword>\n<gco:CharacterString>Green Lake County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Streets</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
AE08B693-B161-4CCB-AA60-5203A384B6B9,"Zoning Green Lake County, WI 2019","This data group represents zoning for Green Lake County, Wisconsin in 2019, and includes the layers 'GREEN_LAKE_GENERAL_2019', and 'GREEN_LAKE_SHORELAND_2019'.",Green Lake RPL,"2019-02-27


publication",planningCadastre,-89.255052,-88.874261,43.990695,43.625884,"File Geodatabase Feature Dataset


10.5",[],"[<keyword>\n<gco:CharacterString>Green Lake County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning--Maps, City planning, County ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
848296AC-F482-4164-B95A-D7861415BB88,"Addresses Iowa County, WI 2018","This data represents addresses for Iowa County, Wisconsin in 2018. [This point based shapefile represent the address point layer for Iowa County, WIS.]",Iowa County Planning and Development Department,"2019-04-01


publication",location,-90.429999,-89.836673,43.193833,42.812936,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Iowa_Addresses_2018.zip'],"[<keyword>\n<gco:CharacterString>Iowa County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Street Addresses</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
374D20E2-D80C-4E57-A109-B4128C2839A7,"PLSS Iowa County, WI 2018","This data represents public land survey system (PLSS) corners for Iowa County, Wisconsin in 2018.",Iowa County Planning and Development Department,"2019-04-01


publication",planningCadastre,-90.429999,-89.836673,43.193833,42.812936,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Iowa_PLSS_2018.zip'],"[<keyword>\n<gco:CharacterString>Iowa County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Surveying - Public Lands</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>PLSS: Public Land Survey System</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
F011DA76-B4A2-4B88-8BC6-6B6F327029D5,"Roads Iowa County, WI 2018","This data represents roads for Iowa County, Wisconsin in 2018. [This data set consists of the road network for Iowa County, Wis.]",Iowa County Planning and Development Department,"2019-04-01


publication",transportation,-90.429999,-89.836673,43.193833,42.812936,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Iowa_Roads_2018.zip'],"[<keyword>\n<gco:CharacterString>Iowa County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation,</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
30C7A167-302D-48BA-8B1C-D002E4AD36B2,"Zoning Iowa County, WI 2018","This data represents zoning for Iowa County, Wisconsin in 2018.",Iowa County Planning and Development Department,"2019-04-01


publication",planningCadastre,-90.429999,-89.836673,43.193833,42.812936,"File Geodatabase Feature Dataset


10.5",[u'https://gisdata.wisc.edu/public/Iowa_Zoning_2018.zip'],"[<keyword>\n<gco:CharacterString>Iowa County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning - Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
9376559E-8BB8-44DD-A470-AD277B416AB2,"Addresses Iron County, WI 2019","This data represents addresses for Iron County, Wisconsin in 2019.[TYPE is defined as:CHECKED = A field-checked addressDRAWING = A point from an old (2007) set of mapsDRIVEWAY = The road-end of the drivewayGIS = Placed according to air photosUNKNOWN = A newly assigned address that doesn't have a structure to match to on the air photos]",Iron County GIS Office,"2019-04-03


publication",location,-90.554207,-89.92473,46.590368,45.981064,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Iron_Addresses_2019.zip'],"[<keyword>\n<gco:CharacterString>Iron County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>street addresses</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
1394B06E-A244-4B2A-833B-8396C6453AAC,"Zoning Iron County, WI 2019","This data represents zoning for Iron County, Wisconsin in 2019.[Zoning Codes:R-1 ResidentialRR-1 Residential-RecreationalR-2 Single-Family ResidentialR-3 Rural ResidentialA-1 Primary AgriculturalA-2 AgriculturalC-1 CommercialI-1 IndustrialI-2 Heavy IndustrialF-1 ForestryW-1 Non-Shoreland Resource ConservationW-2 Shoreland-Wetland]",Iron County GIS Office,"2019-04-03


publication",planningCadastre,-90.554207,-89.92473,46.590368,45.981064,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Iron_Zoning_2019.zip'],"[<keyword>\n<gco:CharacterString>Iron County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning \u2013 Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
64C8D3B7-E03D-4B33-B41D-6717A0BDFABC,"Addresses Jackson County, WI 2019","This data represents addresses for Jackson County, Wisconsin in 2019.",Jackson County Land Information Department,"2019-04-03


publication",location,-91.167946,-90.30881,44.597365,44.070233,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jackson_Addresses_2019.zip'],"[<keyword>\n<gco:CharacterString>Jackson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Street Addresses</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
3D6DD834-80D8-4486-8B34-0A3A4E78497D,"PLSS Jackson County, WI 2019","This data represents public land survey system (PLSS) corners for Jackson County, Wisconsin in 2019.",Jackson County Land Information Department,"2019-04-04


publication",planningCadastre,-91.167946,-90.30881,44.597365,44.070233,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jackson_PLSS_2019.zip'],"[<keyword>\n<gco:CharacterString>Jackson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Surveying - Public Lands</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>PLSS: Public Land Survey System</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
A903A708-7D24-456A-8792-1480BF64A86A,"Roads Jackson County, WI 2019","This data represents roads for Jackson County, Wisconsin in 2019.",Jackson County Land Information Department,"2019-04-04


publication",transportation,-91.167946,-90.30881,44.597365,44.070233,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jackson_Roads_2019.zip'],"[<keyword>\n<gco:CharacterString>Jackson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads, Streets, Transportation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
EDB31B67-CCB6-4406-B176-21683CB643CF,"Zoning Jackson County, WI 2019","This data represents zoning for Jackson County, Wisconsin in 2019.",Jackson County Land Information Department,"2019-04-04


publication",planningCadastre,-91.167946,-90.30881,44.597365,44.070233,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jackson_Zoning_2019.zip'],"[<keyword>\n<gco:CharacterString>Jackson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning - Maps, City Planning, County Ordinances</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
655EA579-8E93-4378-91A1-2DF042C35B08,"Addresses Jefferson County, WI 2018","This data represents addresses for Jefferson County, Wisconsin in 2018.",Jefferson County Land Information Office,"2019-04-03


publication",location,-89.015918,-88.533661,43.201094,42.840146,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jefferson_Addresses_2018.zip'],"[<keyword>\n<gco:CharacterString>Jefferson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Street addresses</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>002</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
AC854002-E1EC-4671-857C-9B1472A86259,"Parks Jefferson County, WI 2018","This data represents parks for Jefferson County, Wisconsin in 2018.[This coverage contains polygons for all known park and public lands in Jefferson; including municipal parks.Park Codes:H = HuntingC = Co ParksP = State ParksO = OtherS = School ParkT = Town ParkL = Lake ManagementF = Federal LandMP = Municipal Parks (City or Village)]",Jefferson County Land Information Office,"2019-04-09


publication",society,-89.011028,-88.533591,43.200307,42.841267,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jefferson_Parks_2018.zip'],"[<keyword>\n<gco:CharacterString>Jefferson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>parks, open space, trails, recreation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>002</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
F682BBA4-DE1E-4131-BA6C-B9CA91B00CA5,"PLSS Jefferson County, WI 2018","This data represents public land survey system (PLSS) corners for Jefferson County, Wisconsin in 2018.",Jefferson County Land Information Office,"2019-04-09


publication",planningCadastre,-89.016387,-88.533091,43.201416,42.839908,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jefferson_PLSS_2018.zip'],"[<keyword>\n<gco:CharacterString>Jefferson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Surveying\u2014Public lands</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
3C102E0E-FD88-4EBC-83A9-CF8F433FCFDF,"Recreation Jefferson County, WI 2018","This data represents boat access points for Jefferson County, Wisconsin in 2018.[Layer was created by researching County Parks Department, DNR and public records.]",Jefferson County Land Information Office,"2019-04-09


publication",society,-89.082652,-88.55802,43.342407,42.774365,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jefferson_Recreation_2018.zip'],"[<keyword>\n<gco:CharacterString>Jefferson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Point</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Recreation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>002</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
68DBBE76-0F48-454B-AEFF-4B37762F3BB7,"Roads Jefferson County, WI 2018","This data represents roads for Jefferson County, Wisconsin in 2018.[Jefferson County Road Center LinesL = Local RoadC = County RoadS = State RoadP = Private RoadI = InterstateF = Federal Road]",Jefferson County Land Information Office,"2019-04-09


publication",transportation,-89.016436,-88.532478,43.203279,42.838749,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jefferson_Roads_2018.zip'],"[<keyword>\n<gco:CharacterString>Jefferson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Roads</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Streets</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>002</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
AC3D1FA8-2A4E-4C4F-86E1-1D2A773F5B93,"Trails Jefferson County, WI 2018","This data represents bike trails for Jefferson County, Wisconsin in 2018.[This shapefile is compiled of all the little shapefiles out there that were created to make previous editions of the bike map. This file is all those files pulled together into one to create the May 2012 Jefferson County Bike Trail Map. Some routes have multiple stacked lines so that multiple classifications can be represented on that particular route.Classification Codes:Stress: MHS= High/Med volume/stress routes; LS= Low volume/stress routes; OFFRD= Off road routes on either paved or crushed stone pathsTrails: GRT= Glacial River Trail; GDT= Glacial Drumlin Trail; IAT= Ice Age Trail; CR= City Routes; CRR= County Rural Routes; ICR= Intra-Community RouteRoad Ranking: RSG= Road suitable for shared bike/motor vehicle use; RSF= Road may be suitable depending on cyclist's skill level; RSP= Road not recommended for biking in current condition(Current 2012) Bike Map project files located: ctl/trails/2012BikeMap]",Jefferson County Land Information Office,"2019-04-09


publication",society,-89.469298,-88.458822,43.348867,42.726824,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jefferson_Trails_2018.zip'],"[<keyword>\n<gco:CharacterString>Jefferson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Line</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Trails</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Recreation</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>002</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
E3545779-ED56-40E7-A005-109B4A297BB8,"Zoning Jefferson County, WI 2018","This data represents zoning for Jefferson County, Wisconsin in 2018.[This file contains the polygons for all parcels in Jefferson County and the data related to the zone of the parcel.]",Jefferson County Land Information Office,"2019-04-09


publication",planningCadastre,-89.016372,-88.533284,43.201416,42.839916,"File Geodatabase Feature Class


10.5",[u'https://gisdata.wisc.edu/public/Jefferson_Zoning_2018.zip'],"[<keyword>\n<gco:CharacterString>Jefferson County</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Wisconsin</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Polygon</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Zoning</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>002</gco:CharacterString>\n</keyword>, <keyword>\n<gco:CharacterString>Downloadable Data</gco:CharacterString>\n</keyword>]"
